id,labels_json,btype,boundary_ids_json,is_domain_edge,geometry_json
0,"[0, 1]",unknown,"[4, 0]",False,"[[-0.9031250000000001, 14.0], [-0.9031250000000001, 13.9875], [-0.9, 13.9875], [-0.9, 13.975000000000001], [-0.9, 13.9625], [-0.9, 13.95], [-0.9, 13.9375], [-0.8968750000000001, 13.9375], [-0.8968750000000001, 13.925], [-0.8968750000000001, 13.912500000000001], [-0.8968750000000001, 13.9], [-0.8968750000000001, 13.887500000000001], [-0.89375, 13.887500000000001], [-0.89375, 13.875], [-0.89375, 13.8625], [-0.89375, 13.850000000000001], [-0.89375, 13.837500000000002], [-0.890625, 13.837500000000002], [-0.890625, 13.825000000000001], [-0.890625, 13.8125], [-0.890625, 13.8], [-0.890625, 13.787500000000001], [-0.8875000000000001, 13.787500000000001], [-0.8875000000000001, 13.775000000000002], [-0.8875000000000001, 13.762500000000001], [-0.8875000000000001, 13.75], [-0.8875000000000001, 13.7375], [-0.8875000000000001, 13.725000000000001], [-0.884375, 13.725000000000001], [-0.884375, 13.712500000000002], [-0.884375, 13.700000000000001], [-0.884375, 13.687500000000002], [-0.884375, 13.675], [-0.8812500000000001, 13.675], [-0.8812500000000001, 13.662500000000001], [-0.8812500000000001, 13.650000000000002], [-0.8812500000000001, 13.637500000000003], [-0.8812500000000001, 13.625000000000002], [-0.878125, 13.625000000000002], [-0.878125, 13.6125], [-0.878125, 13.600000000000001], [-0.878125, 13.587500000000002], [-0.878125, 13.575000000000003], [-0.875, 13.575000000000003], [-0.875, 13.562500000000002], [-0.875, 13.55], [-0.875, 13.537500000000001], [-0.875, 13.525000000000002], [-0.875, 13.512500000000003], [-0.871875, 13.512500000000003], [-0.871875, 13.5], [-0.871875, 13.4875], [-0.871875, 13.475000000000001], [-0.871875, 13.4625], [-0.86875, 13.4625], [-0.86875, 13.450000000000001], [-0.86875, 13.4375], [-0.86875, 13.425], [-0.86875, 13.412500000000001], [-0.865625, 13.412500000000001], [-0.865625, 13.4], [-0.865625, 13.387500000000001], [-0.865625, 13.375], [-0.865625, 13.3625], [-0.8625, 13.3625], [-0.8625, 13.350000000000001], [-0.8625, 13.3375], [-0.8625, 13.325000000000001], [-0.8625, 13.3125], [-0.859375, 13.3125], [-0.859375, 13.3], [-0.859375, 13.287500000000001], [-0.859375, 13.275000000000002], [-0.859375, 13.262500000000001], [-0.859375, 13.250000000000002], [-0.85625, 13.250000000000002], [-0.85625, 13.2375], [-0.85625, 13.225000000000001], [-0.85625, 13.212500000000002], [-0.85625, 13.200000000000001], [-0.853125, 13.200000000000001], [-0.853125, 13.187500000000002], [-0.853125, 13.175], [-0.853125, 13.162500000000001], [-0.853125, 13.150000000000002], [-0.85, 13.150000000000002], [-0.85, 13.137500000000001], [-0.85, 13.125000000000002], [-0.85, 13.1125], [-0.85, 13.100000000000001], [-0.846875, 13.100000000000001], [-0.846875, 13.0875], [-0.846875, 13.075], [-0.846875, 13.0625], [-0.846875, 13.05], [-0.846875, 13.037500000000001], [-0.84375, 13.037500000000001], [-0.84375, 13.025], [-0.84375, 13.0125], [-0.84375, 13.0], [-0.84375, 12.9875], [-0.840625, 12.9875], [-0.840625, 12.975000000000001], [-0.840625, 12.9625], [-0.840625, 12.95], [-0.840625, 12.9375], [-0.8375, 12.9375], [-0.8375, 12.925], [-0.8375, 12.912500000000001], [-0.8375, 12.9], [-0.8375, 12.887500000000001], [-0.834375, 12.887500000000001], [-0.834375, 12.875], [-0.834375, 12.8625], [-0.834375, 12.850000000000001], [-0.834375, 12.837500000000002], [-0.83125, 12.837500000000002], [-0.83125, 12.825000000000001], [-0.83125, 12.8125], [-0.83125, 12.8], [-0.83125, 12.787500000000001], [-0.83125, 12.775000000000002], [-0.828125, 12.775000000000002], [-0.828125, 12.762500000000001], [-0.828125, 12.75], [-0.828125, 12.7375], [-0.828125, 12.725000000000001], [-0.825, 12.725000000000001], [-0.825, 12.712500000000002], [-0.825, 12.700000000000001], [-0.825, 12.687500000000002], [-0.825, 12.675], [-0.8218750000000001, 12.675], [-0.8218750000000001, 12.662500000000001], [-0.8218750000000001, 12.650000000000002], [-0.8218750000000001, 12.637500000000003], [-0.8218750000000001, 12.625000000000002], [-0.8187500000000001, 12.625000000000002], [-0.8187500000000001, 12.6125], [-0.8187500000000001, 12.600000000000001], [-0.8187500000000001, 12.587500000000002], [-0.8187500000000001, 12.575000000000003], [-0.8187500000000001, 12.562500000000002], [-0.815625, 12.562500000000002], [-0.815625, 12.55], [-0.815625, 12.537500000000001], [-0.815625, 12.525000000000002], [-0.815625, 12.512500000000003], [-0.8125, 12.512500000000003], [-0.8125, 12.5], [-0.8125, 12.4875], [-0.8125, 12.475000000000001], [-0.8125, 12.4625], [-0.8093750000000001, 12.4625], [-0.8093750000000001, 12.450000000000001], [-0.8093750000000001, 12.4375], [-0.8093750000000001, 12.425], [-0.8093750000000001, 12.412500000000001], [-0.8062500000000001, 12.412500000000001], [-0.8062500000000001, 12.4], [-0.8062500000000001, 12.387500000000001], [-0.8062500000000001, 12.375], [-0.8062500000000001, 12.3625], [-0.8062500000000001, 12.350000000000001], [-0.8031250000000001, 12.350000000000001], [-0.8031250000000001, 12.3375], [-0.8031250000000001, 12.325000000000001], [-0.8031250000000001, 12.3125], [-0.8031250000000001, 12.3], [-0.8, 12.3], [-0.8, 12.287500000000001], [-0.8, 12.275000000000002], [-0.8, 12.262500000000001], [-0.8, 12.250000000000002], [-0.796875, 12.250000000000002], [-0.796875, 12.2375], [-0.796875, 12.225000000000001], [-0.796875, 12.212500000000002], [-0.796875, 12.200000000000001], [-0.7937500000000001, 12.200000000000001], [-0.7937500000000001, 12.187500000000002], [-0.7937500000000001, 12.175], [-0.7937500000000001, 12.162500000000001], [-0.7937500000000001, 12.150000000000002], [-0.7906250000000001, 12.150000000000002], [-0.7906250000000001, 12.137500000000001], [-0.7906250000000001, 12.125000000000002], [-0.7906250000000001, 12.1125], [-0.7906250000000001, 12.100000000000001], [-0.7906250000000001, 12.0875], [-0.7875000000000001, 12.0875], [-0.7875000000000001, 12.075], [-0.7875000000000001, 12.0625], [-0.7875000000000001, 12.05], [-0.7875000000000001, 12.037500000000001], [-0.784375, 12.037500000000001], [-0.784375, 12.025], [-0.784375, 12.0125], [-0.784375, 12.0], [-0.784375, 11.9875], [-0.78125, 11.9875], [-0.78125, 11.975000000000001], [-0.78125, 11.9625], [-0.78125, 11.95], [-0.78125, 11.9375], [-0.7781250000000001, 11.9375], [-0.7781250000000001, 11.925], [-0.7781250000000001, 11.912500000000001], [-0.7781250000000001, 11.9], [-0.7781250000000001, 11.887500000000001], [-0.7781250000000001, 11.875], [-0.775, 11.875], [-0.775, 11.8625], [-0.775, 11.850000000000001], [-0.775, 11.837500000000002], [-0.775, 11.825000000000001], [-0.7718750000000001, 11.825000000000001], [-0.7718750000000001, 11.8125], [-0.7718750000000001, 11.8], [-0.7718750000000001, 11.787500000000001], [-0.7718750000000001, 11.775000000000002], [-0.76875, 11.775000000000002], [-0.76875, 11.762500000000001], [-0.76875, 11.75], [-0.76875, 11.7375], [-0.76875, 11.725000000000001], [-0.765625, 11.725000000000001], [-0.765625, 11.712500000000002], [-0.765625, 11.700000000000001], [-0.765625, 11.687500000000002], [-0.765625, 11.675], [-0.7625, 11.675], [-0.7625, 11.662500000000001], [-0.7625, 11.650000000000002], [-0.7625, 11.637500000000003], [-0.7625, 11.625000000000002], [-0.7625, 11.6125], [-0.759375, 11.6125], [-0.759375, 11.600000000000001], [-0.759375, 11.587500000000002], [-0.759375, 11.575000000000003], [-0.759375, 11.562500000000002], [-0.7562500000000001, 11.562500000000002], [-0.7562500000000001, 11.55], [-0.7562500000000001, 11.537500000000001], [-0.7562500000000001, 11.525000000000002], [-0.7562500000000001, 11.512500000000003], [-0.753125, 11.512500000000003], [-0.753125, 11.5], [-0.753125, 11.4875], [-0.753125, 11.475000000000001], [-0.753125, 11.4625], [-0.75, 11.4625], [-0.75, 11.450000000000001], [-0.75, 11.4375], [-0.75, 11.425], [-0.75, 11.412500000000001], [-0.75, 11.4], [-0.746875, 11.4], [-0.746875, 11.387500000000001], [-0.746875, 11.375], [-0.746875, 11.3625], [-0.746875, 11.350000000000001], [-0.74375, 11.350000000000001], [-0.74375, 11.3375], [-0.74375, 11.325000000000001], [-0.74375, 11.3125], [-0.74375, 11.3], [-0.7406250000000001, 11.3], [-0.7406250000000001, 11.287500000000001], [-0.7406250000000001, 11.275000000000002], [-0.7406250000000001, 11.262500000000001], [-0.7406250000000001, 11.250000000000002], [-0.7375, 11.250000000000002], [-0.7375, 11.2375], [-0.7375, 11.225000000000001], [-0.7375, 11.212500000000002], [-0.7375, 11.200000000000001], [-0.734375, 11.200000000000001], [-0.734375, 11.187500000000002], [-0.734375, 11.175], [-0.734375, 11.162500000000001], [-0.734375, 11.150000000000002], [-0.734375, 11.137500000000001], [-0.73125, 11.137500000000001], [-0.73125, 11.125000000000002], [-0.73125, 11.1125], [-0.73125, 11.100000000000001], [-0.73125, 11.0875], [-0.728125, 11.0875], [-0.728125, 11.075], [-0.728125, 11.0625], [-0.728125, 11.05], [-0.728125, 11.037500000000001], [-0.725, 11.037500000000001], [-0.725, 11.025], [-0.725, 11.0125], [-0.725, 11.0], [-0.725, 10.9875], [-0.721875, 10.9875], [-0.721875, 10.975000000000001], [-0.721875, 10.9625], [-0.721875, 10.95], [-0.721875, 10.9375], [-0.721875, 10.925], [-0.71875, 10.925], [-0.71875, 10.912500000000001], [-0.71875, 10.9], [-0.71875, 10.887500000000001], [-0.71875, 10.875], [-0.715625, 10.875], [-0.715625, 10.8625], [-0.715625, 10.850000000000001], [-0.715625, 10.837500000000002], [-0.715625, 10.825000000000001], [-0.7124999999999999, 10.825000000000001], [-0.7124999999999999, 10.8125], [-0.7124999999999999, 10.8], [-0.7124999999999999, 10.787500000000001], [-0.7124999999999999, 10.775000000000002], [-0.709375, 10.775000000000002], [-0.709375, 10.762500000000001], [-0.709375, 10.75], [-0.709375, 10.7375], [-0.709375, 10.725000000000001], [-0.709375, 10.712500000000002], [-0.70625, 10.712500000000002], [-0.70625, 10.700000000000001], [-0.70625, 10.687500000000002], [-0.70625, 10.675], [-0.70625, 10.662500000000001], [-0.703125, 10.662500000000001], [-0.703125, 10.650000000000002], [-0.703125, 10.637500000000003], [-0.703125, 10.625000000000002], [-0.703125, 10.6125], [-0.7, 10.6125], [-0.7, 10.600000000000001], [-0.7, 10.587500000000002], [-0.7, 10.575000000000003], [-0.7, 10.562500000000002], [-0.6968749999999999, 10.562500000000002], [-0.6968749999999999, 10.55], [-0.6968749999999999, 10.537500000000001], [-0.6968749999999999, 10.525000000000002], [-0.6968749999999999, 10.512500000000003], [-0.69375, 10.512500000000003], [-0.69375, 10.5], [-0.69375, 10.4875], [-0.69375, 10.475000000000001], [-0.69375, 10.4625], [-0.69375, 10.450000000000001], [-0.690625, 10.450000000000001], [-0.690625, 10.4375], [-0.690625, 10.425], [-0.690625, 10.412500000000001], [-0.690625, 10.4], [-0.6875, 10.4], [-0.6875, 10.387500000000001], [-0.6875, 10.375], [-0.6875, 10.3625], [-0.6875, 10.350000000000001], [-0.684375, 10.350000000000001], [-0.684375, 10.3375], [-0.684375, 10.325000000000001], [-0.684375, 10.3125], [-0.684375, 10.3], [-0.6812499999999999, 10.3], [-0.6812499999999999, 10.287500000000001], [-0.6812499999999999, 10.275000000000002], [-0.6812499999999999, 10.262500000000001], [-0.6812499999999999, 10.250000000000002], [-0.6812499999999999, 10.2375], [-0.678125, 10.2375], [-0.678125, 10.225000000000001], [-0.678125, 10.212500000000002], [-0.678125, 10.200000000000001], [-0.678125, 10.187500000000002], [-0.6749999999999999, 10.187500000000002], [-0.6749999999999999, 10.175], [-0.6749999999999999, 10.162500000000001], [-0.6749999999999999, 10.150000000000002], [-0.6749999999999999, 10.137500000000001], [-0.671875, 10.137500000000001], [-0.671875, 10.125000000000002], [-0.671875, 10.1125], [-0.671875, 10.100000000000001], [-0.671875, 10.0875], [-0.66875, 10.0875], [-0.66875, 10.075], [-0.66875, 10.0625], [-0.66875, 10.05], [-0.66875, 10.037500000000001], [-0.6656249999999999, 10.037500000000001], [-0.6656249999999999, 10.025], [-0.6656249999999999, 10.0125], [-0.6656249999999999, 10.0], [-0.6656249999999999, 9.9875], [-0.6656249999999999, 9.975000000000001], [-0.6624999999999999, 9.975000000000001], [-0.6624999999999999, 9.9625], [-0.6624999999999999, 9.95], [-0.6624999999999999, 9.9375], [-0.6624999999999999, 9.925], [-0.6593749999999999, 9.925], [-0.6593749999999999, 9.912500000000001], [-0.6593749999999999, 9.9], [-0.6593749999999999, 9.887500000000001], [-0.6593749999999999, 9.875], [-0.65625, 9.875], [-0.65625, 9.8625], [-0.65625, 9.850000000000001], [-0.65625, 9.837500000000002], [-0.65625, 9.825000000000001], [-0.653125, 9.825000000000001], [-0.653125, 9.8125], [-0.653125, 9.8], [-0.653125, 9.787500000000001], [-0.653125, 9.775000000000002], [-0.653125, 9.762500000000001], [-0.6499999999999999, 9.762500000000001], [-0.6499999999999999, 9.75], [-0.6499999999999999, 9.7375], [-0.6499999999999999, 9.725000000000001], [-0.6499999999999999, 9.712500000000002], [-0.6468749999999999, 9.712500000000002], [-0.6468749999999999, 9.700000000000001], [-0.6468749999999999, 9.687500000000002], [-0.6468749999999999, 9.675], [-0.6468749999999999, 9.662500000000001], [-0.6437499999999999, 9.662500000000001], [-0.6437499999999999, 9.650000000000002], [-0.6437499999999999, 9.637500000000003], [-0.6437499999999999, 9.625000000000002], [-0.6437499999999999, 9.6125], [-0.640625, 9.6125], [-0.640625, 9.600000000000001], [-0.640625, 9.587500000000002], [-0.640625, 9.575000000000003], [-0.640625, 9.562500000000002], [-0.6375, 9.562500000000002], [-0.6375, 9.55], [-0.6375, 9.537500000000001], [-0.6375, 9.525000000000002], [-0.6375, 9.512500000000003], [-0.6375, 9.5], [-0.6343749999999999, 9.5], [-0.6343749999999999, 9.4875], [-0.6343749999999999, 9.475000000000001], [-0.6343749999999999, 9.4625], [-0.6343749999999999, 9.450000000000001], [-0.6312499999999999, 9.450000000000001], [-0.6312499999999999, 9.4375], [-0.6312499999999999, 9.425], [-0.6312499999999999, 9.412500000000001], [-0.6312499999999999, 9.4], [-0.6281249999999999, 9.4], [-0.6281249999999999, 9.387500000000001], [-0.6281249999999999, 9.375], [-0.6281249999999999, 9.3625], [-0.6281249999999999, 9.350000000000001], [-0.625, 9.350000000000001], [-0.625, 9.3375], [-0.625, 9.325000000000001], [-0.625, 9.3125], [-0.625, 9.3], [-0.625, 9.287500000000001], [-0.621875, 9.287500000000001], [-0.621875, 9.275000000000002], [-0.621875, 9.262500000000001], [-0.621875, 9.250000000000002], [-0.621875, 9.2375], [-0.61875, 9.2375], [-0.61875, 9.225000000000001], [-0.61875, 9.212500000000002], [-0.61875, 9.200000000000001], [-0.61875, 9.187500000000002], [-0.615625, 9.187500000000002], [-0.615625, 9.175], [-0.615625, 9.162500000000001], [-0.615625, 9.150000000000002], [-0.615625, 9.137500000000001], [-0.6125, 9.137500000000001], [-0.6125, 9.125000000000002], [-0.6125, 9.1125], [-0.6125, 9.100000000000001], [-0.6125, 9.0875], [-0.6125, 9.075], [-0.609375, 9.075], [-0.609375, 9.0625], [-0.609375, 9.05], [-0.609375, 9.037500000000001], [-0.609375, 9.025], [-0.60625, 9.025], [-0.60625, 9.0125], [-0.60625, 9.0], [-0.60625, 8.9875], [-0.60625, 8.975000000000001], [-0.603125, 8.975000000000001], [-0.603125, 8.9625], [-0.603125, 8.95], [-0.603125, 8.9375], [-0.603125, 8.925], [-0.6, 8.925], [-0.6, 8.912500000000001], [-0.6, 8.9], [-0.6, 8.887500000000001], [-0.6, 8.875], [-0.596875, 8.875], [-0.596875, 8.8625], [-0.596875, 8.850000000000001], [-0.596875, 8.837500000000002], [-0.596875, 8.825000000000001], [-0.596875, 8.8125], [-0.59375, 8.8125], [-0.59375, 8.8], [-0.59375, 8.787500000000001], [-0.59375, 8.775000000000002], [-0.59375, 8.762500000000001], [-0.590625, 8.762500000000001], [-0.590625, 8.75], [-0.590625, 8.7375], [-0.590625, 8.725000000000001], [-0.590625, 8.712500000000002], [-0.5875, 8.712500000000002], [-0.5875, 8.7], [-0.5875, 8.6875], [-0.5875, 8.675], [-0.5875, 8.6625], [-0.584375, 8.6625], [-0.584375, 8.65], [-0.584375, 8.6375], [-0.584375, 8.625], [-0.584375, 8.6125], [-0.584375, 8.6], [-0.58125, 8.6], [-0.58125, 8.5875], [-0.58125, 8.575], [-0.58125, 8.5625], [-0.58125, 8.55], [-0.578125, 8.55], [-0.578125, 8.5375], [-0.578125, 8.525], [-0.578125, 8.5125], [-0.578125, 8.5], [-0.575, 8.5], [-0.575, 8.4875], [-0.575, 8.475000000000001], [-0.575, 8.4625], [-0.575, 8.450000000000001], [-0.5718750000000001, 8.450000000000001], [-0.5718750000000001, 8.4375], [-0.5718750000000001, 8.425], [-0.5718750000000001, 8.412500000000001], [-0.5718750000000001, 8.4], [-0.5687500000000001, 8.4], [-0.5687500000000001, 8.387500000000001], [-0.5687500000000001, 8.375], [-0.5687500000000001, 8.3625], [-0.5687500000000001, 8.350000000000001], [-0.5687500000000001, 8.3375], [-0.565625, 8.3375], [-0.565625, 8.325000000000001], [-0.565625, 8.3125], [-0.565625, 8.3], [-0.565625, 8.287500000000001], [-0.5625, 8.287500000000001], [-0.5625, 8.275000000000002], [-0.5625, 8.262500000000001], [-0.5625, 8.250000000000002], [-0.5625, 8.2375], [-0.5593750000000001, 8.2375], [-0.5593750000000001, 8.225000000000001], [-0.5593750000000001, 8.212500000000002], [-0.5593750000000001, 8.200000000000001], [-0.5593750000000001, 8.187500000000002], [-0.5562500000000001, 8.187500000000002], [-0.5562500000000001, 8.175], [-0.5562500000000001, 8.162500000000001], [-0.5562500000000001, 8.150000000000002], [-0.5562500000000001, 8.137500000000001], [-0.5562500000000001, 8.125000000000002], [-0.5531250000000001, 8.125000000000002], [-0.5531250000000001, 8.1125], [-0.5531250000000001, 8.100000000000001], [-0.5531250000000001, 8.0875], [-0.5531250000000001, 8.075], [-0.55, 8.075], [-0.55, 8.0625], [-0.55, 8.05], [-0.55, 8.037500000000001], [-0.55, 8.025], [-0.546875, 8.025], [-0.546875, 8.0125], [-0.546875, 8.0], [-0.546875, 7.987500000000001], [-0.546875, 7.975], [-0.5437500000000001, 7.975], [-0.5437500000000001, 7.9625], [-0.5437500000000001, 7.950000000000001], [-0.5437500000000001, 7.9375], [-0.5437500000000001, 7.925000000000001], [-0.5406250000000001, 7.925000000000001], [-0.5406250000000001, 7.9125], [-0.5406250000000001, 7.9]]"
