# pourbaix_map_v1
# system_name: Fe + Ethylene glycol
# element: Fe
# n_pH_coarse: 141
# n_E_coarse: 126
# n_pH_fine: 2240
# n_E_fine: 2000
# pH_range: 0.0,14.0
# E_range: -1.0,1.5
# component_totals_M: Fe=0.1;Ethylene glycol=1
# component_totals_source: compiled_constraints
# catalog: 0=Fe|1=Fe3O4 (anh.)|2=[(Fe2O3)0.5(s,alpha)]|3=Fe2+|4=FeO42-|5=Fe3+
E\pH,0.003125,0.009375,0.015625,0.021875,0.028125,0.034375,0.040625,0.046875,0.053125,0.059375,0.065625,0.071875,0.078125,0.084375,0.090625,0.096875,0.103125,0.109375,0.115625,0.121875,0.128125,0.134375,0.140625,0.146875,0.153125,0.159375,0.165625,0.171875,0.178125,0.184375,0.190625,0.196875,0.203125,0.209375,0.215625,0.221875,0.228125,0.234375,0.240625,0.246875,0.253125,0.259375,0.265625,0.271875,0.278125,0.284375,0.290625,0.296875,0.303125,0.309375,0.315625,0.321875,0.328125,0.334375,0.340625,0.346875,0.353125,0.359375,0.365625,0.371875,0.378125,0.384375,0.390625,0.396875,0.403125,0.409375,0.415625,0.421875,0.428125,0.434375,0.440625,0.446875,0.453125,0.459375,0.465625,0.471875,0.478125,0.484375,0.490625,0.496875,0.503125,0.509375,0.515625,0.521875,0.528125,0.534375,0.540625,0.546875,0.553125,0.559375,0.565625,0.571875,0.578125,0.584375,0.590625,0.596875,0.603125,0.609375,0.615625,0.621875,0.628125,0.634375,0.640625,0.646875,0.653125,0.659375,0.665625,0.671875,0.678125,0.684375,0.690625,0.696875,0.703125,0.709375,0.715625,0.721875,0.728125,0.734375,0.740625,0.746875,0.753125,0.759375,0.765625,0.771875,0.778125,0.784375,0.790625,0.796875,0.803125,0.809375,0.815625,0.821875,0.828125,0.834375,0.840625,0.846875,0.853125,0.859375,0.865625,0.871875,0.878125,0.884375,0.890625,0.896875,0.903125,0.909375,0.915625,0.921875,0.928125,0.934375,0.940625,0.946875,0.953125,0.959375,0.965625,0.971875,0.978125,0.984375,0.990625,0.996875,1.003125,1.009375,1.015625,1.021875,1.028125,1.034375,1.040625,1.046875,1.053125,1.059375,1.065625,1.071875,1.078125,1.084375,1.090625,1.096875,1.103125,1.109375,1.115625,1.121875,1.128125,1.134375,1.140625,1.146875,1.153125,1.159375,1.165625,1.171875,1.178125,1.184375,1.190625,1.196875,1.203125,1.209375,1.215625,1.221875,1.228125,1.234375,1.240625,1.246875,1.253125,1.259375,1.265625,1.271875,1.278125,1.284375,1.290625,1.296875,1.303125,1.309375,1.315625,1.321875,1.328125,1.334375,1.340625,1.346875,1.353125,1.359375,1.365625,1.371875,1.378125,1.384375,1.390625,1.396875,1.403125,1.409375,1.415625,1.421875,1.428125,1.434375,1.440625,1.446875,1.453125,1.459375,1.465625,1.471875,1.478125,1.484375,1.490625,1.496875,1.503125,1.509375,1.515625,1.521875,1.528125,1.534375,1.540625,1.546875,1.553125,1.559375,1.565625,1.571875,1.578125,1.584375,1.590625,1.596875,1.603125,1.609375,1.615625,1.621875,1.628125,1.634375,1.640625,1.646875,1.653125,1.659375,1.665625,1.671875,1.678125,1.684375,1.690625,1.696875,1.703125,1.709375,1.715625,1.721875,1.728125,1.734375,1.740625,1.746875,1.753125,1.759375,1.765625,1.771875,1.778125,1.784375,1.790625,1.796875,1.803125,1.809375,1.815625,1.821875,1.828125,1.834375,1.840625,1.846875,1.853125,1.859375,1.865625,1.871875,1.878125,1.884375,1.890625,1.896875,1.903125,1.909375,1.915625,1.921875,1.928125,1.934375,1.940625,1.946875,1.953125,1.959375,1.965625,1.971875,1.978125,1.984375,1.990625,1.996875,2.003125,2.009375,2.015625,2.021875,2.028125,2.034375,2.040625,2.046875,2.053125,2.059375,2.065625,2.071875,2.078125,2.084375,2.090625,2.096875,2.103125,2.109375,2.115625,2.121875,2.128125,2.134375,2.140625,2.146875,2.153125,2.159375,2.165625,2.171875,2.178125,2.184375,2.190625,2.196875,2.203125,2.209375,2.215625,2.221875,2.228125,2.234375,2.240625,2.246875,2.253125,2.259375,2.265625,2.271875,2.278125,2.284375,2.290625,2.296875,2.303125,2.309375,2.315625,2.321875,2.328125,2.334375,2.340625,2.346875,2.353125,2.359375,2.365625,2.371875,2.378125,2.384375,2.390625,2.396875,2.403125,2.409375,2.415625,2.421875,2.428125,2.434375,2.440625,2.446875,2.453125,2.459375,2.465625,2.471875,2.478125,2.484375,2.490625,2.496875,2.503125,2.509375,2.515625,2.521875,2.528125,2.534375,2.540625,2.546875,2.553125,2.559375,2.565625,2.571875,2.578125,2.584375,2.590625,2.596875,2.603125,2.609375,2.615625,2.621875,2.628125,2.634375,2.640625,2.646875,2.653125,2.659375,2.665625,2.671875,2.678125,2.684375,2.690625,2.696875,2.703125,2.709375,2.715625,2.721875,2.728125,2.734375,2.740625,2.746875,2.753125,2.759375,2.765625,2.771875,2.778125,2.784375,2.790625,2.796875,2.803125,2.809375,2.815625,2.821875,2.828125,2.834375,2.840625,2.846875,2.853125,2.859375,2.865625,2.871875,2.878125,2.884375,2.890625,2.896875,2.903125,2.909375,2.915625,2.921875,2.928125,2.934375,2.940625,2.946875,2.953125,2.959375,2.965625,2.971875,2.978125,2.984375,2.990625,2.996875,3.003125,3.009375,3.015625,3.021875,3.028125,3.034375,3.040625,3.046875,3.053125,3.059375,3.065625,3.071875,3.078125,3.084375,3.090625,3.096875,3.103125,3.109375,3.115625,3.121875,3.128125,3.134375,3.140625,3.146875,3.153125,3.159375,3.165625,3.171875,3.178125,3.184375,3.190625,3.196875,3.203125,3.209375,3.215625,3.221875,3.228125,3.234375,3.240625,3.246875,3.253125,3.259375,3.265625,3.271875,3.278125,3.284375,3.290625,3.296875,3.303125,3.309375,3.315625,3.321875,3.328125,3.334375,3.340625,3.346875,3.353125,3.359375,3.365625,3.371875,3.378125,3.384375,3.390625,3.396875,3.403125,3.409375,3.415625,3.421875,3.428125,3.434375,3.440625,3.446875,3.453125,3.459375,3.465625,3.471875,3.478125,3.484375,3.490625,3.496875,3.503125,3.509375,3.515625,3.521875,3.528125,3.534375,3.540625,3.546875,3.553125,3.559375,3.565625,3.571875,3.578125,3.584375,3.590625,3.596875,3.603125,3.609375,3.615625,3.621875,3.628125,3.634375,3.640625,3.646875,3.653125,3.659375,3.665625,3.671875,3.678125,3.684375,3.690625,3.696875,3.703125,3.709375,3.715625,3.721875,3.728125,3.734375,3.740625,3.746875,3.753125,3.759375,3.765625,3.771875,3.778125,3.784375,3.790625,3.796875,3.803125,3.809375,3.815625,3.821875,3.828125,3.834375,3.840625,3.846875,3.853125,3.859375,3.865625,3.871875,3.878125,3.884375,3.890625,3.896875,3.903125,3.909375,3.915625,3.921875,3.928125,3.934375,3.940625,3.946875,3.953125,3.959375,3.965625,3.971875,3.978125,3.984375,3.990625,3.996875,4.003125,4.009375,4.015625,4.021875,4.028125,4.034375,4.040625,4.046875,4.053125,4.059375,4.065625,4.071875,4.078125,4.084375,4.090625,4.096875,4.103125,4.109375,4.115625,4.121875,4.128125,4.134375,4.140625,4.146875,4.153125,4.159375,4.165625,4.171875,4.178125,4.184375,4.190625,4.196875,4.203125,4.209375,4.215625,4.221875,4.228125,4.234375,4.240625,4.246875,4.253125,4.259375,4.265625,4.271875,4.278125,4.284375,4.290625,4.296875,4.303125,4.309375,4.315625,4.321875,4.328125,4.334375,4.340625,4.346875,4.353125,4.359375,4.365625,4.371875,4.378125,4.384375,4.390625,4.396875,4.403125,4.409375,4.415625,4.421875,4.428125,4.434375,4.440625,4.446875,4.453125,4.459375,4.465625,4.471875,4.478125,4.484375,4.490625,4.496875,4.503125,4.509375,4.515625,4.521875,4.528125,4.534375,4.540625,4.546875,4.553125,4.559375,4.565625,4.571875,4.578125,4.584375,4.590625,4.596875,4.603125,4.609375,4.615625,4.621875,4.628125,4.634375,4.640625,4.646875,4.653125,4.659375,4.665625,4.671875,4.678125,4.684375,4.690625,4.696875,4.703125,4.709375,4.715625,4.721875,4.728125,4.734375,4.740625,4.746875,4.753125,4.759375,4.765625,4.771875,4.778125,4.784375,4.790625,4.796875,4.803125,4.809375,4.815625,4.821875,4.828125,4.834375,4.840625,4.846875,4.853125,4.859375,4.865625,4.871875,4.878125,4.884375,4.890625,4.896875,4.903125,4.909375,4.915625,4.921875,4.928125,4.934375,4.940625,4.946875,4.953125,4.959375,4.965625,4.971875,4.978125,4.984375,4.990625,4.996875,5.003125,5.009375,5.015625,5.021875,5.028125,5.034375,5.040625,5.046875,5.053125,5.059375,5.065625,5.071875,5.078125,5.084375,5.090625,5.096875,5.103125,5.109375,5.115625,5.121875,5.128125,5.134375,5.140625,5.146875,5.153125,5.159375,5.165625,5.171875,5.178125,5.184375,5.190625,5.196875,5.203125,5.209375,5.215625,5.221875,5.228125,5.234375,5.240625,5.246875,5.253125,5.259375,5.265625,5.271875,5.278125,5.284375,5.290625,5.296875,5.303125,5.309375,5.315625,5.321875,5.328125,5.334375,5.340625,5.346875,5.353125,5.359375,5.365625,5.371875,5.378125,5.384375,5.390625,5.396875,5.403125,5.409375,5.415625,5.421875,5.428125,5.434375,5.440625,5.446875,5.453125,5.459375,5.465625,5.471875,5.478125,5.484375,5.490625,5.496875,5.503125,5.509375,5.515625,5.521875,5.528125,5.534375,5.540625,5.546875,5.553125,5.559375,5.565625,5.571875,5.578125,5.584375,5.590625,5.596875,5.603125,5.609375,5.615625,5.621875,5.628125,5.634375,5.640625,5.646875,5.653125,5.659375,5.665625,5.671875,5.678125,5.684375,5.690625,5.696875,5.703125,5.709375,5.715625,5.721875,5.728125,5.734375,5.740625,5.746875,5.753125,5.759375,5.765625,5.771875,5.778125,5.784375,5.790625,5.796875,5.803125,5.809375,5.815625,5.821875,5.828125,5.834375,5.840625,5.846875,5.853125,5.859375,5.865625,5.871875,5.878125,5.884375,5.890625,5.896875,5.903125,5.909375,5.915625,5.921875,5.928125,5.934375,5.940625,5.946875,5.953125,5.959375,5.965625,5.971875,5.978125,5.984375,5.990625,5.996875,6.003125,6.009375,6.015625,6.021875,6.028125,6.034375,6.040625,6.046875,6.053125,6.059375,6.065625,6.071875,6.078125,6.084375,6.090625,6.096875,6.103125,6.109375,6.115625,6.121875,6.128125,6.134375,6.140625,6.146875,6.153125,6.159375,6.165625,6.171875,6.178125,6.184375,6.190625,6.196875,6.203125,6.209375,6.215625,6.221875,6.228125,6.234375,6.240625,6.246875,6.253125,6.259375,6.265625,6.271875,6.278125,6.284375,6.290625,6.296875,6.303125,6.309375,6.315625,6.321875,6.328125,6.334375,6.340625,6.346875,6.353125,6.359375,6.365625,6.371875,6.378125,6.384375,6.390625,6.396875,6.403125,6.409375,6.415625,6.421875,6.428125,6.434375,6.440625,6.446875,6.453125,6.459375,6.465625,6.471875,6.478125,6.484375,6.490625,6.496875,6.503125,6.509375,6.515625,6.521875,6.528125,6.534375,6.540625,6.546875,6.553125,6.559375,6.565625,6.571875,6.578125,6.584375,6.590625,6.596875,6.603125,6.609375,6.615625,6.621875,6.628125,6.634375,6.640625,6.646875,6.653125,6.659375,6.665625,6.671875,6.678125,6.684375,6.690625,6.696875,6.703125,6.709375,6.715625,6.721875,6.728125,6.734375,6.740625,6.746875,6.753125,6.759375,6.765625,6.771875,6.778125,6.784375,6.790625,6.796875,6.803125,6.809375,6.815625,6.821875,6.828125,6.834375,6.840625,6.846875,6.853125,6.859375,6.865625,6.871875,6.878125,6.884375,6.890625,6.896875,6.903125,6.909375,6.915625,6.921875,6.928125,6.934375,6.940625,6.946875,6.953125,6.959375,6.965625,6.971875,6.978125,6.984375,6.990625,6.996875,7.003125,7.009375,7.015625,7.021875,7.028125,7.034375,7.040625,7.046875,7.053125,7.059375,7.065625,7.071875,7.078125,7.084375,7.090625,7.096875,7.103125,7.109375,7.115625,7.121875,7.128125,7.134375,7.140625,7.146875,7.153125,7.159375,7.165625,7.171875,7.178125,7.184375,7.190625,7.196875,7.203125,7.209375,7.215625,7.221875,7.228125,7.234375,7.240625,7.246875,7.253125,7.259375,7.265625,7.271875,7.278125,7.284375,7.290625,7.296875,7.303125,7.309375,7.315625,7.321875,7.328125,7.334375,7.340625,7.346875,7.353125,7.359375,7.365625,7.371875,7.378125,7.384375,7.390625,7.396875,7.403125,7.409375,7.415625,7.421875,7.428125,7.434375,7.440625,7.446875,7.453125,7.459375,7.465625,7.471875,7.478125,7.484375,7.490625,7.496875,7.503125,7.509375,7.515625,7.521875,7.528125,7.534375,7.540625,7.546875,7.553125,7.559375,7.565625,7.571875,7.578125,7.584375,7.590625,7.596875,7.603125,7.609375,7.615625,7.621875,7.628125,7.634375,7.640625,7.646875,7.653125,7.659375,7.665625,7.671875,7.678125,7.684375,7.690625,7.696875,7.703125,7.709375,7.715625,7.721875,7.728125,7.734375,7.740625,7.746875,7.753125,7.759375,7.765625,7.771875,7.778125,7.784375,7.790625,7.796875,7.803125,7.809375,7.815625,7.821875,7.828125,7.834375,7.840625,7.846875,7.853125,7.859375,7.865625,7.871875,7.878125,7.884375,7.890625,7.896875,7.903125,7.909375,7.915625,7.921875,7.928125,7.934375,7.940625,7.946875,7.953125,7.959375,7.965625,7.971875,7.978125,7.984375,7.990625,7.996875,8.003125,8.009375,8.015625,8.021875,8.028125,8.034375,8.040625,8.046875,8.053125,8.059375,8.065625,8.071875,8.078125,8.084375,8.090625,8.096875,8.103125,8.109375,8.115625,8.121875,8.128125,8.134375,8.140625,8.146875,8.153125,8.159375,8.165625,8.171875,8.178125,8.184375,8.190625,8.196875,8.203125,8.209375,8.215625,8.221875,8.228125,8.234375,8.240625,8.246875,8.253125,8.259375,8.265625,8.271875,8.278125,8.284375,8.290625,8.296875,8.303125,8.309375,8.315625,8.321875,8.328125,8.334375,8.340625,8.346875,8.353125,8.359375,8.365625,8.371875,8.378125,8.384375,8.390625,8.396875,8.403125,8.409375,8.415625,8.421875,8.428125,8.434375,8.440625,8.446875,8.453125,8.459375,8.465625,8.471875,8.478125,8.484375,8.490625,8.496875,8.503125,8.509375,8.515625,8.521875,8.528125,8.534375,8.540625,8.546875,8.553125,8.559375,8.565625,8.571875,8.578125,8.584375,8.590625,8.596875,8.603125,8.609375,8.615625,8.621875,8.628125,8.634375,8.640625,8.646875,8.653125,8.659375,8.665625,8.671875,8.678125,8.684375,8.690625,8.696875,8.703125,8.709375,8.715625,8.721875,8.728125,8.734375,8.740625,8.746875,8.753125,8.759375,8.765625,8.771875,8.778125,8.784375,8.790625,8.796875,8.803125,8.809375,8.815625,8.821875,8.828125,8.834375,8.840625,8.846875,8.853125,8.859375,8.865625,8.871875,8.878125,8.884375,8.890625,8.896875,8.903125,8.909375,8.915625,8.921875,8.928125,8.934375,8.940625,8.946875,8.953125,8.959375,8.965625,8.971875,8.978125,8.984375,8.990625,8.996875,9.003125,9.009375,9.015625,9.021875,9.028125,9.034375,9.040625,9.046875,9.053125,9.059375,9.065625,9.071875,9.078125,9.084375,9.090625,9.096875,9.103125,9.109375,9.115625,9.121875,9.128125,9.134375,9.140625,9.146875,9.153125,9.159375,9.165625,9.171875,9.178125,9.184375,9.190625,9.196875,9.203125,9.209375,9.215625,9.221875,9.228125,9.234375,9.240625,9.246875,9.253125,9.259375,9.265625,9.271875,9.278125,9.284375,9.290625,9.296875,9.303125,9.309375,9.315625,9.321875,9.328125,9.334375,9.340625,9.346875,9.353125,9.359375,9.365625,9.371875,9.378125,9.384375,9.390625,9.396875,9.403125,9.409375,9.415625,9.421875,9.428125,9.434375,9.440625,9.446875,9.453125,9.459375,9.465625,9.471875,9.478125,9.484375,9.490625,9.496875,9.503125,9.509375,9.515625,9.521875,9.528125,9.534375,9.540625,9.546875,9.553125,9.559375,9.565625,9.571875,9.578125,9.584375,9.590625,9.596875,9.603125,9.609375,9.615625,9.621875,9.628125,9.634375,9.640625,9.646875,9.653125,9.659375,9.665625,9.671875,9.678125,9.684375,9.690625,9.696875,9.703125,9.709375,9.715625,9.721875,9.728125,9.734375,9.740625,9.746875,9.753125,9.759375,9.765625,9.771875,9.778125,9.784375,9.790625,9.796875,9.803125,9.809375,9.815625,9.821875,9.828125,9.834375,9.840625,9.846875,9.853125,9.859375,9.865625,9.871875,9.878125,9.884375,9.890625,9.896875,9.903125,9.909375,9.915625,9.921875,9.928125,9.934375,9.940625,9.946875,9.953125,9.959375,9.965625,9.971875,9.978125,9.984375,9.990625,9.996875,10.003125,10.009375,10.015625,10.021875,10.028125,10.034375,10.040625,10.046875,10.053125,10.059375,10.065625,10.071875,10.078125,10.084375,10.090625,10.096875,10.103125,10.109375,10.115625,10.121875,10.128125,10.134375,10.140625,10.146875,10.153125,10.159375,10.165625,10.171875,10.178125,10.184375,10.190625,10.196875,10.203125,10.209375,10.215625,10.221875,10.228125,10.234375,10.240625,10.246875,10.253125,10.259375,10.265625,10.271875,10.278125,10.284375,10.290625,10.296875,10.303125,10.309375,10.315625,10.321875,10.328125,10.334375,10.340625,10.346875,10.353125,10.359375,10.365625,10.371875,10.378125,10.384375,10.390625,10.396875,10.403125,10.409375,10.415625,10.421875,10.428125,10.434375,10.440625,10.446875,10.453125,10.459375,10.465625,10.471875,10.478125,10.484375,10.490625,10.496875,10.503125,10.509375,10.515625,10.521875,10.528125,10.534375,10.540625,10.546875,10.553125,10.559375,10.565625,10.571875,10.578125,10.584375,10.590625,10.596875,10.603125,10.609375,10.615625,10.621875,10.628125,10.634375,10.640625,10.646875,10.653125,10.659375,10.665625,10.671875,10.678125,10.684375,10.690625,10.696875,10.703125,10.709375,10.715625,10.721875,10.728125,10.734375,10.740625,10.746875,10.753125,10.759375,10.765625,10.771875,10.778125,10.784375,10.790625,10.796875,10.803125,10.809375,10.815625,10.821875,10.828125,10.834375,10.840625,10.846875,10.853125,10.859375,10.865625,10.871875,10.878125,10.884375,10.890625,10.896875,10.903125,10.909375,10.915625,10.921875,10.928125,10.934375,10.940625,10.946875,10.953125,10.959375,10.965625,10.971875,10.978125,10.984375,10.990625,10.996875,11.003125,11.009375,11.015625,11.021875,11.028125,11.034375,11.040625,11.046875,11.053125,11.059375,11.065625,11.071875,11.078125,11.084375,11.090625,11.096875,11.103125,11.109375,11.115625,11.121875,11.128125,11.134375,11.140625,11.146875,11.153125,11.159375,11.165625,11.171875,11.178125,11.184375,11.190625,11.196875,11.203125,11.209375,11.215625,11.221875,11.228125,11.234375,11.240625,11.246875,11.253125,11.259375,11.265625,11.271875,11.278125,11.284375,11.290625,11.296875,11.303125,11.309375,11.315625,11.321875,11.328125,11.334375,11.340625,11.346875,11.353125,11.359375,11.365625,11.371875,11.378125,11.384375,11.390625,11.396875,11.403125,11.409375,11.415625,11.421875,11.428125,11.434375,11.440625,11.446875,11.453125,11.459375,11.465625,11.471875,11.478125,11.484375,11.490625,11.496875,11.503125,11.509375,11.515625,11.521875,11.528125,11.534375,11.540625,11.546875,11.553125,11.559375,11.565625,11.571875,11.578125,11.584375,11.590625,11.596875,11.603125,11.609375,11.615625,11.621875,11.628125,11.634375,11.640625,11.646875,11.653125,11.659375,11.665625,11.671875,11.678125,11.684375,11.690625,11.696875,11.703125,11.709375,11.715625,11.721875,11.728125,11.734375,11.740625,11.746875,11.753125,11.759375,11.765625,11.771875,11.778125,11.784375,11.790625,11.796875,11.803125,11.809375,11.815625,11.821875,11.828125,11.834375,11.840625,11.846875,11.853125,11.859375,11.865625,11.871875,11.878125,11.884375,11.890625,11.896875,11.903125,11.909375,11.915625,11.921875,11.928125,11.934375,11.940625,11.946875,11.953125,11.959375,11.965625,11.971875,11.978125,11.984375,11.990625,11.996875,12.003125,12.009375,12.015625,12.021875,12.028125,12.034375,12.040625,12.046875,12.053125,12.059375,12.065625,12.071875,12.078125,12.084375,12.090625,12.096875,12.103125,12.109375,12.115625,12.121875,12.128125,12.134375,12.140625,12.146875,12.153125,12.159375,12.165625,12.171875,12.178125,12.184375,12.190625,12.196875,12.203125,12.209375,12.215625,12.221875,12.228125,12.234375,12.240625,12.246875,12.253125,12.259375,12.265625,12.271875,12.278125,12.284375,12.290625,12.296875,12.303125,12.309375,12.315625,12.321875,12.328125,12.334375,12.340625,12.346875,12.353125,12.359375,12.365625,12.371875,12.378125,12.384375,12.390625,12.396875,12.403125,12.409375,12.415625,12.421875,12.428125,12.434375,12.440625,12.446875,12.453125,12.459375,12.465625,12.471875,12.478125,12.484375,12.490625,12.496875,12.503125,12.509375,12.515625,12.521875,12.528125,12.534375,12.540625,12.546875,12.553125,12.559375,12.565625,12.571875,12.578125,12.584375,12.590625,12.596875,12.603125,12.609375,12.615625,12.621875,12.628125,12.634375,12.640625,12.646875,12.653125,12.659375,12.665625,12.671875,12.678125,12.684375,12.690625,12.696875,12.703125,12.709375,12.715625,12.721875,12.728125,12.734375,12.740625,12.746875,12.753125,12.759375,12.765625,12.771875,12.778125,12.784375,12.790625,12.796875,12.803125,12.809375,12.815625,12.821875,12.828125,12.834375,12.840625,12.846875,12.853125,12.859375,12.865625,12.871875,12.878125,12.884375,12.890625,12.896875,12.903125,12.909375,12.915625,12.921875,12.928125,12.934375,12.940625,12.946875,12.953125,12.959375,12.965625,12.971875,12.978125,12.984375,12.990625,12.996875,13.003125,13.009375,13.015625,13.021875,13.028125,13.034375,13.040625,13.046875,13.053125,13.059375,13.065625,13.071875,13.078125,13.084375,13.090625,13.096875,13.103125,13.109375,13.115625,13.121875,13.128125,13.134375,13.140625,13.146875,13.153125,13.159375,13.165625,13.171875,13.178125,13.184375,13.190625,13.196875,13.203125,13.209375,13.215625,13.221875,13.228125,13.234375,13.240625,13.246875,13.253125,13.259375,13.265625,13.271875,13.278125,13.284375,13.290625,13.296875,13.303125,13.309375,13.315625,13.321875,13.328125,13.334375,13.340625,13.346875,13.353125,13.359375,13.365625,13.371875,13.378125,13.384375,13.390625,13.396875,13.403125,13.409375,13.415625,13.421875,13.428125,13.434375,13.440625,13.446875,13.453125,13.459375,13.465625,13.471875,13.478125,13.484375,13.490625,13.496875,13.503125,13.509375,13.515625,13.521875,13.528125,13.534375,13.540625,13.546875,13.553125,13.559375,13.565625,13.571875,13.578125,13.584375,13.590625,13.596875,13.603125,13.609375,13.615625,13.621875,13.628125,13.634375,13.640625,13.646875,13.653125,13.659375,13.665625,13.671875,13.678125,13.684375,13.690625,13.696875,13.703125,13.709375,13.715625,13.721875,13.728125,13.734375,13.740625,13.746875,13.753125,13.759375,13.765625,13.771875,13.778125,13.784375,13.790625,13.796875,13.803125,13.809375,13.815625,13.821875,13.828125,13.834375,13.840625,13.846875,13.853125,13.859375,13.865625,13.871875,13.878125,13.884375,13.890625,13.896875,13.903125,13.909375,13.915625,13.921875,13.928125,13.934375,13.940625,13.946875,13.953125,13.959375,13.965625,13.971875,13.978125,13.984375,13.990625,13.996875
